Sector,Level,Salary
Aeroespacial,Mid,91167
Aeroespacial,Senior,135155
Aeroespacial,Entry,54611
Aeroespacial,Mid,77638
Aeroespacial,Senior,166084
Aeroespacial,Entry,53501
Aeroespacial,Mid,83554
Aeroespacial,Senior,157906
Aeroespacial,Entry,61162
Aeroespacial,Mid,78565
Aeroespacial,Senior,188619
Aeroespacial,Entry,47807
Aeroespacial,Mid,84059
Aeroespacial,Senior,137099
Aeroespacial,Entry,62832
Aeroespacial,Mid,88367
Aeroespacial,Senior,138110
Aeroespacial,Entry,50225
Aeroespacial,Mid,88403
Aeroespacial,Senior,187358
Aeroespacial,Entry,45756
Aeroespacial,Mid,93468
Aeroespacial,Senior,131202
Aeroespacial,Entry,59165
Aeroespacial,Mid,89759
Aeroespacial,Senior,166251
Aeroespacial,Entry,61480
Aeroespacial,Mid,85366
Aeroespacial,Senior,122952
Aeroespacial,Entry,59001
Aeroespacial,Mid,75842
Aeroespacial,Senior,125894
Aeroespacial,Entry,59724
Aeroespacial,Mid,80282
Aeroespacial,Senior,139278
Aeroespacial,Entry,52419
Aeroespacial,Mid,94065
Aeroespacial,Senior,122895
Aeroespacial,Entry,61849
Aeroespacial,Mid,93473
Aeroespacial,Senior,172796
Biotecnologia,Entry,54571
Biotecnologia,Mid,81311
Biotecnologia,Senior,158763
Biotecnologia,Entry,47289
Biotecnologia,Mid,72670
Biotecnologia,Senior,150523
Biotecnologia,Entry,53598
Biotecnologia,Mid,73158
Biotecnologia,Senior,112931
Biotecnologia,Entry,55727
Biotecnologia,Mid,83877
Biotecnologia,Senior,148485
Biotecnologia,Entry,40645
Biotecnologia,Mid,73072
Biotecnologia,Senior,154041
Biotecnologia,Entry,40345
Biotecnologia,Mid,73145
Biotecnologia,Senior,166193
Biotecnologia,Entry,44738
Biotecnologia,Mid,67474
Biotecnologia,Senior,154977
Biotecnologia,Entry,45647
Biotecnologia,Mid,68345
Biotecnologia,Senior,144518
Biotecnologia,Entry,44552
Biotecnologia,Mid,77467
Biotecnologia,Senior,122164
Biotecnologia,Entry,53828
Biotecnologia,Mid,68986
Biotecnologia,Senior,127023
Biotecnologia,Entry,55499
Biotecnologia,Mid,73981
Biotecnologia,Senior,158089
Biotecnologia,Entry,47059
Biotecnologia,Mid,68991
Biotecnologia,Senior,158057
Biotecnologia,Entry,55790
Biotecnologia,Mid,73486
Biotecnologia,Senior,115664
Biotecnologia,Entry,50065
Biotecnologia,Mid,81203
Biotecnologia,Senior,114071
Biotecnologia,Entry,53458
Biotecnologia,Mid,70708
Biotecnologia,Senior,153804
Biotecnologia,Entry,48873
Biotecnologia,Mid,70726
Biotecnologia,Senior,159455
Biotecnologia,Entry,42887
Biotecnologia,Mid,80256
Biotecnologia,Senior,127436
Biotecnologia,Entry,52439
Biotecnologia,Mid,82429
Biotecnologia,Senior,116787
Biotecnologia,Entry,50152
Biotecnologia,Mid,67855
Biotecnologia,Senior,127846
Biotecnologia,Entry,48080
Biotecnologia,Mid,69996
Biotecnologia,Senior,141232
Biotecnologia,Entry,49297
Biotecnologia,Mid,81662
Biotecnologia,Senior,153976
Biotecnologia,Entry,40856
Biotecnologia,Mid,72353
Biotecnologia,Senior,136814
Biotecnologia,Entry,46742
Biotecnologia,Mid,79234
Biotecnologia,Senior,149331
Biotecnologia,Entry,49994
Biotecnologia,Mid,83560
Biotecnologia,Senior,139560
Biotecnologia,Entry,55086
Biotecnologia,Mid,77675
Biotecnologia,Senior,164911
Biotecnologia,Entry,48525
Biotecnologia,Mid,69323
Biotecnologia,Senior,159707
Biotecnologia,Entry,41034
Biotecnologia,Mid,81083
Biotecnologia,Senior,130382
Biotecnologia,Entry,55972
Biotecnologia,Mid,79245
Biotecnologia,Senior,109911
Biotecnologia,Entry,48473
Biotecnologia,Mid,79741
Biotecnologia,Senior,130507
Biotecnologia,Entry,44525
Biotecnologia,Mid,70358
Biotecnologia,Senior,136604
Biotecnologia,Entry,43416
Biotecnologia,Mid,83575
Biotecnologia,Senior,141258
Biotecnologia,Entry,55142
Biotecnologia,Mid,71842
Biotecnologia,Senior,115370
Biotecnologia,Entry,46433
Biotecnologia,Mid,75844
Biotecnologia,Senior,133442
Biotecnologia,Entry,49131
Biotecnologia,Mid,79638
Biotecnologia,Senior,138619
Biotecnologia,Entry,54210
Biotecnologia,Mid,76280
Biotecnologia,Senior,129993
Biotecnologia,Entry,40497
Biotecnologia,Mid,78451
Biotecnologia,Senior,130575
Biotecnologia,Entry,44187
Biotecnologia,Mid,78161
Biotecnologia,Senior,122366
Biotecnologia,Entry,55047
Biotecnologia,Mid,79068
Biotecnologia,Senior,148133
Biotecnologia,Entry,51414
Biotecnologia,Mid,69776
Biotecnologia,Senior,151780
Biotecnologia,Entry,45954
Biotecnologia,Mid,69549
Biotecnologia,Senior,135896
Biotecnologia,Entry,44971
Biotecnologia,Mid,73982
Biotecnologia,Senior,109325
Biotecnologia,Entry,40194
Biotecnologia,Mid,73836
Biotecnologia,Senior,149634
Biotecnologia,Entry,45051
Biotecnologia,Mid,70058
Biotecnologia,Senior,114139
Biotecnologia,Entry,45270
Biotecnologia,Mid,77816
Biotecnologia,Senior,165509
Biotecnologia,Entry,52730
Biotecnologia,Mid,67786
Biotecnologia,Senior,125585
Biotecnologia,Entry,47461
Biotecnologia,Mid,73517
Biotecnologia,Senior,144876
Biotecnologia,Entry,52420
Biotecnologia,Mid,76647
Biotecnologia,Senior,147515
Biotecnologia,Entry,54377
Biotecnologia,Mid,79522
Biotecnologia,Senior,132183
Biotecnologia,Entry,49268
Biotecnologia,Mid,69449
Biotecnologia,Senior,123591
Biotecnologia,Entry,45397
Biotecnologia,Mid,83270
Biotecnologia,Senior,155464
Biotecnologia,Entry,53656
Biotecnologia,Mid,78829
Biotecnologia,Senior,136081
Biotecnologia,Entry,44890
Biotecnologia,Mid,74069
Biotecnologia,Senior,110178
Biotecnologia,Entry,53113
Biotecnologia,Mid,71164
Biotecnologia,Senior,162850
Biotecnologia,Entry,42548
Biotecnologia,Mid,71460
Biotecnologia,Senior,139897
Biotecnologia,Entry,48897
Biotecnologia,Mid,82792
Biotecnologia,Senior,160740
Biotecnologia,Entry,50239
Biotecnologia,Mid,79229
Biotecnologia,Senior,147914
Biotecnologia,Entry,48235
Biotecnologia,Mid,79427
Biotecnologia,Senior,130039
Biotecnologia,Entry,51828
Biotecnologia,Mid,79849
Biotecnologia,Senior,119202
Biotecnologia,Entry,52955
Biotecnologia,Mid,71586
Biotecnologia,Senior,156366
Biotecnologia,Entry,52045
Biotecnologia,Mid,80677
Biotecnologia,Senior,147886
Biotecnologia,Entry,41949
Biotecnologia,Mid,69618
Biotecnologia,Senior,125324
Biotecnologia,Entry,55824
Biotecnologia,Mid,79556
Biotecnologia,Senior,148004
Biotecnologia,Entry,52110
Biotecnologia,Mid,75085
Biotecnologia,Senior,132429
Biotecnologia,Entry,41584
Biotecnologia,Mid,74889
Biotecnologia,Senior,130641
Biotecnologia,Entry,50193
Biotecnologia,Mid,83481
Biotecnologia,Senior,134338
Biotecnologia,Entry,50417
Biotecnologia,Mid,82204
Biotecnologia,Senior,122517
Biotecnologia,Entry,50911
Biotecnologia,Mid,77526
Biotecnologia,Senior,113991
Biotecnologia,Entry,52738
Biotecnologia,Mid,77869
Biotecnologia,Senior,142558
Biotecnologia,Entry,43676
Biotecnologia,Mid,74011
Biotecnologia,Senior,132761
Biotecnologia,Entry,43159
Biotecnologia,Mid,71450
Biotecnologia,Senior,153885
Biotecnologia,Entry,40886
Biotecnologia,Mid,77322
Biotecnologia,Senior,164401
Biotecnologia,Entry,50812
Biotecnologia,Mid,80672
Biotecnologia,Senior,162113
Biotecnologia,Entry,50876
Biotecnologia,Mid,71988
Biotecnologia,Senior,157759
Biotecnologia,Entry,45330
Biotecnologia,Mid,72191
Biotecnologia,Senior,112684
Biotecnologia,Entry,43517
Biotecnologia,Mid,82427
Biotecnologia,Senior,123295
Biotecnologia,Entry,40213
Biotecnologia,Mid,69844
Biotecnologia,Senior,167840
Biotecnologia,Entry,51465
Biotecnologia,Mid,83306
Biotecnologia,Senior,138544
Biotecnologia,Entry,48860
Biotecnologia,Mid,75860
Biotecnologia,Senior,162932
Biotecnologia,Entry,50648
Biotecnologia,Mid,75472
Biotecnologia,Senior,120631
Biotecnologia,Entry,54314
Biotecnologia,Mid,81791
Biotecnologia,Senior,134908
Biotecnologia,Entry,43255
Biotecnologia,Mid,73039
Biotecnologia,Senior,149401
Biotecnologia,Entry,49182
Biotecnologia,Mid,70868
Biotecnologia,Senior,136068
Biotecnologia,Entry,46523
Biotecnologia,Mid,68629
Biotecnologia,Senior,143384
Biotecnologia,Entry,41295
Biotecnologia,Mid,73734
Biotecnologia,Senior,138764
Biotecnologia,Entry,49957
Biotecnologia,Mid,69973
Biotecnologia,Senior,140939
Biotecnologia,Entry,52414
Biotecnologia,Mid,79615
Biotecnologia,Senior,122121
Biotecnologia,Entry,48174
Biotecnologia,Mid,82979
Biotecnologia,Senior,126401
Biotecnologia,Entry,40341
Biotecnologia,Mid,76185
Biotecnologia,Senior,155101
Biotecnologia,Entry,49316
Biotecnologia,Mid,75708
Biotecnologia,Senior,158346
Biotecnologia,Entry,52928
Biotecnologia,Mid,68529
Biotecnologia,Senior,137838
Biotecnologia,Entry,50043
Biotecnologia,Mid,71772
Biotecnologia,Senior,143124
Biotecnologia,Entry,42372
Biotecnologia,Mid,67626
Biotecnologia,Senior,140089
Biotecnologia,Entry,54368
Biotecnologia,Mid,69502
Biotecnologia,Senior,133956
Biotecnologia,Entry,42231
Biotecnologia,Mid,79064
Biotecnologia,Senior,160662
Biotecnologia,Entry,42889
Biotecnologia,Mid,78226
Biotecnologia,Senior,167095
Biotecnologia,Entry,49140
Biotecnologia,Mid,75750
Biotecnologia,Senior,116224
Biotecnologia,Entry,45556
Biotecnologia,Mid,69110
Biotecnologia,Senior,138391
Biotecnologia,Entry,48413
Biotecnologia,Mid,76264
Biotecnologia,Senior,125182
Biotecnologia,Entry,46690
Biotecnologia,Mid,71015
Biotecnologia,Senior,109753
Biotecnologia,Entry,48867
Biotecnologia,Mid,72362
Biotecnologia,Senior,110004
Comércio Exterior,Entry,36419
Comércio Exterior,Mid,71216
Comércio Exterior,Senior,98646
Comércio Exterior,Entry,41411
Comércio Exterior,Mid,64567
Comércio Exterior,Senior,121572
Comércio Exterior,Entry,37405
Comércio Exterior,Mid,69777
Comércio Exterior,Senior,124527
Comércio Exterior,Entry,37830
Comércio Exterior,Mid,63970
Comércio Exterior,Senior,137770
Comércio Exterior,Entry,41419
Comércio Exterior,Mid,70810
Comércio Exterior,Senior,123645
Comércio Exterior,Entry,38221
Comércio Exterior,Mid,60047
Comércio Exterior,Senior,132315
Comércio Exterior,Entry,42108
Comércio Exterior,Mid,71166
Comércio Exterior,Senior,99734
Comércio Exterior,Entry,46838
Comércio Exterior,Mid,67810
Comércio Exterior,Senior,140561
Comércio Exterior,Entry,39422
Comércio Exterior,Mid,68079
Comércio Exterior,Senior,106294
Comércio Exterior,Entry,35407
Comércio Exterior,Mid,60013
Comércio Exterior,Senior,117482
Comércio Exterior,Entry,41067
Comércio Exterior,Mid,66241
Comércio Exterior,Senior,122420
Comércio Exterior,Entry,41328
Comércio Exterior,Mid,59567
Comércio Exterior,Senior,133838
Comércio Exterior,Entry,38029
Comércio Exterior,Mid,71447
Comércio Exterior,Senior,137867
Comércio Exterior,Entry,41493
Comércio Exterior,Mid,67873
Comércio Exterior,Senior,108854
Comércio Exterior,Entry,45228
Comércio Exterior,Mid,61204
Comércio Exterior,Senior,141996
Comércio Exterior,Entry,35699
Comércio Exterior,Mid,70876
Comércio Exterior,Senior,99037
Comércio Exterior,Entry,35089
Comércio Exterior,Mid,73237
Comércio Exterior,Senior,124566
Comércio Exterior,Entry,37880
Comércio Exterior,Mid,69993
Comércio Exterior,Senior,131534
Comércio Exterior,Entry,38254
Comércio Exterior,Mid,67456
Comércio Exterior,Senior,138480
Comércio Exterior,Entry,46639
Comércio Exterior,Mid,72540
Comércio Exterior,Senior,136514
Comércio Exterior,Entry,43977
Comércio Exterior,Mid,67752
Comércio Exterior,Senior,123267
Comércio Exterior,Entry,44944
Comércio Exterior,Mid,72057
Comércio Exterior,Senior,114126
Comércio Exterior,Entry,35726
Comércio Exterior,Mid,62882
Comércio Exterior,Senior,140589
Comércio Exterior,Entry,35819
Comércio Exterior,Mid,66993
Comércio Exterior,Senior,105435
Comércio Exterior,Entry,39866
Comércio Exterior,Mid,63535
Comércio Exterior,Senior,130487
Comércio Exterior,Entry,35957
Comércio Exterior,Mid,71597
Comércio Exterior,Senior,135146
Comércio Exterior,Entry,46817
Comércio Exterior,Mid,61613
Comércio Exterior,Senior,99892
Comércio Exterior,Entry,35029
Comércio Exterior,Mid,63493
Comércio Exterior,Senior,123803
Comércio Exterior,Entry,38408
Comércio Exterior,Mid,66951
Comércio Exterior,Senior,104519
Comércio Exterior,Entry,35049
Comércio Exterior,Mid,67597
Comércio Exterior,Senior,100883
Comércio Exterior,Entry,41776
Comércio Exterior,Mid,66332
Comércio Exterior,Senior,97163
Comércio Exterior,Entry,39498
Comércio Exterior,Mid,69720
Comércio Exterior,Senior,113757
Comércio Exterior,Entry,39801
Comércio Exterior,Mid,70908
Comércio Exterior,Senior,143877
Comércio Exterior,Entry,43615
Comércio Exterior,Mid,60056
Comércio Exterior,Senior,110070
Comércio Exterior,Entry,47573
Comércio Exterior,Mid,63841
Comércio Exterior,Senior,133987
Comércio Exterior,Entry,41078
Comércio Exterior,Mid,61812
Comércio Exterior,Senior,136655
Comércio Exterior,Entry,48034
Comércio Exterior,Mid,67323
Comércio Exterior,Senior,103505
Comércio Exterior,Entry,42224
Comércio Exterior,Mid,68855
Comércio Exterior,Senior,121502
Comércio Exterior,Entry,38815
Comércio Exterior,Mid,62572
Comércio Exterior,Senior,138401
Comércio Exterior,Entry,43282
Comércio Exterior,Mid,65907
Comércio Exterior,Senior,97492
Comércio Exterior,Entry,48197
Comércio Exterior,Mid,60863
Comércio Exterior,Senior,98083
Comércio Exterior,Entry,44331
Comércio Exterior,Mid,61261
Comércio Exterior,Senior,98922
Comércio Exterior,Entry,48542
Comércio Exterior,Mid,68768
Comércio Exterior,Senior,129280
Comércio Exterior,Entry,45945
Comércio Exterior,Mid,73077
Comércio Exterior,Senior,110743
Comércio Exterior,Entry,46514
Comércio Exterior,Mid,66244
Comércio Exterior,Senior,115235
Comércio Exterior,Entry,40501
Comércio Exterior,Mid,65263
Comércio Exterior,Senior,134341
Comércio Exterior,Entry,36835
Comércio Exterior,Mid,66542
Comércio Exterior,Senior,116443
Comércio Exterior,Entry,44372
Comércio Exterior,Mid,63032
Comércio Exterior,Senior,105831
Comércio Exterior,Entry,48401
Comércio Exterior,Mid,70721
Comércio Exterior,Senior,125921
Comércio Exterior,Entry,44235
Comércio Exterior,Mid,59889
Comércio Exterior,Senior,105343
Comércio Exterior,Entry,42319
Comércio Exterior,Mid,68663
Comércio Exterior,Senior,125015
Comércio Exterior,Entry,38343
Comércio Exterior,Mid,68857
Comércio Exterior,Senior,116848
Comércio Exterior,Entry,44328
Comércio Exterior,Mid,61732
Comércio Exterior,Senior,116158
Comércio Exterior,Entry,41175
Comércio Exterior,Mid,65248
Comércio Exterior,Senior,104559
Comércio Exterior,Entry,47072
Comércio Exterior,Mid,69375
Comércio Exterior,Senior,145406
Comércio Exterior,Entry,44560
Comércio Exterior,Mid,72429
Comércio Exterior,Senior,127955
Comércio Exterior,Entry,39584
Comércio Exterior,Mid,67891
Comércio Exterior,Senior,108848
Comércio Exterior,Entry,45549
Comércio Exterior,Mid,64165
Comércio Exterior,Senior,125709
Comércio Exterior,Entry,46642
Comércio Exterior,Mid,67085
Comércio Exterior,Senior,117954
Comércio Exterior,Entry,37376
Comércio Exterior,Mid,59081
Comércio Exterior,Senior,123938
Comércio Exterior,Entry,45267
Comércio Exterior,Mid,59545
Comércio Exterior,Senior,109744
Comércio Exterior,Entry,46819
Comércio Exterior,Mid,71722
Comércio Exterior,Senior,137345
Comércio Exterior,Entry,44925
Comércio Exterior,Mid,60942
Comércio Exterior,Senior,137212
Comércio Exterior,Entry,36227
Comércio Exterior,Mid,65005
Comércio Exterior,Senior,114858
Comércio Exterior,Entry,46575
Comércio Exterior,Mid,65397
Comércio Exterior,Senior,102362
Comércio Exterior,Entry,43575
Comércio Exterior,Mid,64887
Comércio Exterior,Senior,127709
Comércio Exterior,Entry,44222
Comércio Exterior,Mid,69514
Comércio Exterior,Senior,106104
Comércio Exterior,Entry,36618
Comércio Exterior,Mid,72211
Comércio Exterior,Senior,100718
Comércio Exterior,Entry,39002
Comércio Exterior,Mid,72467
Comércio Exterior,Senior,124465
Comércio Exterior,Entry,45003
Comércio Exterior,Mid,62255
Comércio Exterior,Senior,101456
Comércio Exterior,Entry,48777
Comércio Exterior,Mid,71694
Comércio Exterior,Senior,126397
Comércio Exterior,Entry,46729
Comércio Exterior,Mid,72032
Comércio Exterior,Senior,107877
Comércio Exterior,Entry,43822
Comércio Exterior,Mid,70494
Comércio Exterior,Senior,96650
Comércio Exterior,Entry,48204
Comércio Exterior,Mid,66746
Comércio Exterior,Senior,136122
Comércio Exterior,Entry,37648
Comércio Exterior,Mid,64458
Comércio Exterior,Senior,139936
Comércio Exterior,Entry,45594
Comércio Exterior,Mid,72943
Comércio Exterior,Senior,138990
Comércio Exterior,Entry,41923
Comércio Exterior,Mid,64906
Comércio Exterior,Senior,141522
Comércio Exterior,Entry,35811
Comércio Exterior,Mid,61088
Comércio Exterior,Senior,116890
Comércio Exterior,Entry,41903
Comércio Exterior,Mid,59525
Comércio Exterior,Senior,135539
Comércio Exterior,Entry,47247
Comércio Exterior,Mid,64055
Comércio Exterior,Senior,125057
Comércio Exterior,Entry,45429
Comércio Exterior,Mid,61463
Comércio Exterior,Senior,128732
Comércio Exterior,Entry,45672
Comércio Exterior,Mid,70811
Comércio Exterior,Senior,128931
Comércio Exterior,Entry,43026
Comércio Exterior,Mid,64436
Comércio Exterior,Senior,129090
Comércio Exterior,Entry,35151
Comércio Exterior,Mid,72096
Comércio Exterior,Senior,123602
Comércio Exterior,Entry,47114
Comércio Exterior,Mid,60060
Comércio Exterior,Senior,137148
Comércio Exterior,Entry,39075
Comércio Exterior,Mid,70162
Comércio Exterior,Senior,125247
Comércio Exterior,Entry,43372
Comércio Exterior,Mid,64239
Comércio Exterior,Senior,124261
Comércio Exterior,Entry,35338
Comércio Exterior,Mid,62185
Comércio Exterior,Senior,146495
Comércio Exterior,Entry,40752
Comércio Exterior,Mid,60273
Comércio Exterior,Senior,136044
Comércio Exterior,Entry,43678
Comércio Exterior,Mid,71614
Comércio Exterior,Senior,101399
Comércio Exterior,Entry,45106
Comércio Exterior,Mid,67133
Comércio Exterior,Senior,143387
Comércio Exterior,Entry,40893
Comércio Exterior,Mid,67404
Comércio Exterior,Senior,122735
Comércio Exterior,Entry,39547
Comércio Exterior,Mid,66621
Comércio Exterior,Senior,126831
Comércio Exterior,Entry,38574
Comércio Exterior,Mid,65359
Comércio Exterior,Senior,109907
Comércio Exterior,Entry,39589
Comércio Exterior,Mid,63320
Comércio Exterior,Senior,137879
Comércio Exterior,Entry,48199
Comércio Exterior,Mid,65417
Comércio Exterior,Senior,117187
Comércio Exterior,Entry,41805
Comércio Exterior,Mid,62795
Comércio Exterior,Senior,138184
Comércio Exterior,Entry,35096
Comércio Exterior,Mid,64465
Comércio Exterior,Senior,97165
Comércio Exterior,Entry,43402
Comércio Exterior,Mid,70258
Comércio Exterior,Senior,139511
Comércio Exterior,Entry,36429
Comércio Exterior,Mid,69699
Comércio Exterior,Senior,139003
Serviços Financeiros,Entry,64691
Serviços Financeiros,Mid,95150
Serviços Financeiros,Senior,144413
Serviços Financeiros,Entry,51011
Serviços Financeiros,Mid,91951
Serviços Financeiros,Senior,143606
Serviços Financeiros,Entry,63494
Serviços Financeiros,Mid,103758
Serviços Financeiros,Senior,139497
Serviços Financeiros,Entry,51246
Serviços Financeiros,Mid,98810
Serviços Financeiros,Senior,154482
Serviços Financeiros,Entry,62237
Serviços Financeiros,Mid,84592
Serviços Financeiros,Senior,166906
Serviços Financeiros,Entry,66230
Serviços Financeiros,Mid,90776
Serviços Financeiros,Senior,152176
Serviços Financeiros,Entry,65760
Serviços Financeiros,Mid,101557
Serviços Financeiros,Senior,206150
Serviços Financeiros,Entry,64063
Serviços Financeiros,Mid,100931
Serviços Financeiros,Senior,175530
Serviços Financeiros,Entry,57573
Serviços Financeiros,Mid,87281
Serviços Financeiros,Senior,147817
Serviços Financeiros,Entry,52166
Serviços Financeiros,Mid,99305
Serviços Financeiros,Senior,207591
Serviços Financeiros,Entry,63444
Serviços Financeiros,Mid,85577
Serviços Financeiros,Senior,200511
Serviços Financeiros,Entry,65325
Serviços Financeiros,Mid,98730
Serviços Financeiros,Senior,173606
Serviços Financeiros,Entry,52092
Serviços Financeiros,Mid,102104
Serviços Financeiros,Senior,142733
Serviços Financeiros,Entry,68598
Serviços Financeiros,Mid,96268
Serviços Financeiros,Senior,184396
Serviços Financeiros,Entry,60004
Serviços Financeiros,Mid,100079
Serviços Financeiros,Senior,191875
Serviços Financeiros,Entry,56959
Serviços Financeiros,Mid,101285
Serviços Financeiros,Senior,166841
Serviços Financeiros,Entry,69046
Serviços Financeiros,Mid,91020
Serviços Financeiros,Senior,136601
Serviços Financeiros,Entry,57841
Serviços Financeiros,Mid,104825
Serviços Financeiros,Senior,156095
Serviços Financeiros,Entry,62989
Serviços Financeiros,Mid,84204
Serviços Financeiros,Senior,206703
Serviços Financeiros,Entry,63536
Serviços Financeiros,Mid,85519
Serviços Financeiros,Senior,154686
Serviços Financeiros,Entry,60786
Serviços Financeiros,Mid,94888
Serviços Financeiros,Senior,201509
Serviços Financeiros,Entry,66003
Serviços Financeiros,Mid,96269
Serviços Financeiros,Senior,184098
Serviços Financeiros,Entry,58646
Serviços Financeiros,Mid,101553
Serviços Financeiros,Senior,140681
Serviços Financeiros,Entry,69811
Serviços Financeiros,Mid,103118
Serviços Financeiros,Senior,202665
Serviços Financeiros,Entry,59834
Serviços Financeiros,Mid,85538
Serviços Financeiros,Senior,167238
Serviços Financeiros,Entry,69403
Serviços Financeiros,Mid,103381
Serviços Financeiros,Senior,140982
Serviços Financeiros,Entry,55828
Serviços Financeiros,Mid,96416
Serviços Financeiros,Senior,201284
Serviços Financeiros,Entry,62559
Serviços Financeiros,Mid,95295
Serviços Financeiros,Senior,163637
Serviços Financeiros,Entry,52311
Serviços Financeiros,Mid,92257
Serviços Financeiros,Senior,162326
Serviços Financeiros,Entry,63041
Serviços Financeiros,Mid,99537
Serviços Financeiros,Senior,148957
Serviços Financeiros,Entry,59879
Serviços Financeiros,Mid,103142
Serviços Financeiros,Senior,163692
Serviços Financeiros,Entry,56857
Serviços Financeiros,Mid,103885
Serviços Financeiros,Senior,199970
Serviços Financeiros,Entry,57938
Serviços Financeiros,Mid,104532
Serviços Financeiros,Senior,193536
Serviços Financeiros,Entry,65091
Serviços Financeiros,Mid,89718
Serviços Financeiros,Senior,209715
Serviços Financeiros,Entry,61989
Serviços Financeiros,Mid,101250
Serviços Financeiros,Senior,187302
Serviços Financeiros,Entry,61675
Serviços Financeiros,Mid,100902
Serviços Financeiros,Senior,207125
Serviços Financeiros,Entry,63211
Serviços Financeiros,Mid,93213
Serviços Financeiros,Senior,171055
Serviços Financeiros,Entry,51968
Serviços Financeiros,Mid,86827
Serviços Financeiros,Senior,190496
Serviços Financeiros,Entry,65374
Serviços Financeiros,Mid,100946
Serviços Financeiros,Senior,169735
Serviços Financeiros,Entry,60451
Serviços Financeiros,Mid,89400
Serviços Financeiros,Senior,150942
Serviços Financeiros,Entry,59963
Serviços Financeiros,Mid,95624
Serviços Financeiros,Senior,166577
Serviços Financeiros,Entry,52077
Serviços Financeiros,Mid,101977
Serviços Financeiros,Senior,161804
Serviços Financeiros,Entry,54668
Serviços Financeiros,Mid,104953
Serviços Financeiros,Senior,140842
Serviços Financeiros,Entry,52698
Serviços Financeiros,Mid,93211
Serviços Financeiros,Senior,155512
Serviços Financeiros,Entry,65748
Serviços Financeiros,Mid,92709
Serviços Financeiros,Senior,144824
Serviços Financeiros,Entry,54161
Serviços Financeiros,Mid,91091
Serviços Financeiros,Senior,209170
Serviços Financeiros,Entry,65248
Serviços Financeiros,Mid,88702
Serviços Financeiros,Senior,141531
Serviços Financeiros,Entry,60341
Serviços Financeiros,Mid,85518
Serviços Financeiros,Senior,137732
Serviços Financeiros,Entry,54191
Serviços Financeiros,Mid,85895
Serviços Financeiros,Senior,188628
Serviços Financeiros,Entry,68859
Serviços Financeiros,Mid,90731
Serviços Financeiros,Senior,150523
Serviços Financeiros,Entry,67413
Serviços Financeiros,Mid,91613
Serviços Financeiros,Senior,178376
Serviços Financeiros,Entry,61956
Serviços Financeiros,Mid,102169
Serviços Financeiros,Senior,191335
Serviços Financeiros,Entry,54645
Serviços Financeiros,Mid,91148
Serviços Financeiros,Senior,184303
Serviços Financeiros,Entry,69156
Serviços Financeiros,Mid,103122
Serviços Financeiros,Senior,208019
Serviços Financeiros,Entry,50618
Serviços Financeiros,Mid,98533
Serviços Financeiros,Senior,165965
Serviços Financeiros,Entry,63352
Serviços Financeiros,Mid,98169
Serviços Financeiros,Senior,200755
Serviços Financeiros,Entry,58952
Serviços Financeiros,Mid,99390
Serviços Financeiros,Senior,147690
Serviços Financeiros,Entry,55883
Serviços Financeiros,Mid,93134
Serviços Financeiros,Senior,209657
Serviços Financeiros,Entry,66369
Serviços Financeiros,Mid,88568
Serviços Financeiros,Senior,179085
Serviços Financeiros,Entry,67624
Serviços Financeiros,Mid,99889
Serviços Financeiros,Senior,155538
Serviços Financeiros,Entry,54744
Serviços Financeiros,Mid,90908
Serviços Financeiros,Senior,199901
Serviços Financeiros,Entry,55080
Serviços Financeiros,Mid,91947
Serviços Financeiros,Senior,174943
Serviços Financeiros,Entry,56900
Serviços Financeiros,Mid,88194
Serviços Financeiros,Senior,206030
Serviços Financeiros,Entry,54749
Serviços Financeiros,Mid,94724
Serviços Financeiros,Senior,144982
Serviços Financeiros,Entry,56905
Serviços Financeiros,Mid,99536
Serviços Financeiros,Senior,162812
Serviços Financeiros,Entry,51202
Serviços Financeiros,Mid,92552
Serviços Financeiros,Senior,137359
Serviços Financeiros,Entry,51811
Serviços Financeiros,Mid,102505
Serviços Financeiros,Senior,206061
Serviços Financeiros,Entry,65997
Serviços Financeiros,Mid,98961
Serviços Financeiros,Senior,175823
Serviços Financeiros,Entry,65567
Serviços Financeiros,Mid,99607
Serviços Financeiros,Senior,199291
Serviços Financeiros,Entry,62207
Serviços Financeiros,Mid,93936
Serviços Financeiros,Senior,182904
Serviços Financeiros,Entry,53432
Serviços Financeiros,Mid,96397
Serviços Financeiros,Senior,139364
Serviços Financeiros,Entry,52720
Serviços Financeiros,Mid,100179
Serviços Financeiros,Senior,158601
Serviços Financeiros,Entry,68872
Serviços Financeiros,Mid,86847
Serviços Financeiros,Senior,195220
Serviços Financeiros,Entry,61763
Serviços Financeiros,Mid,85462
Serviços Financeiros,Senior,157305
Serviços Financeiros,Entry,64333
Serviços Financeiros,Mid,103078
Serviços Financeiros,Senior,149206
Serviços Financeiros,Entry,54686
Serviços Financeiros,Mid,85476
Serviços Financeiros,Senior,173718
Serviços Financeiros,Entry,64135
Serviços Financeiros,Mid,91773
Serviços Financeiros,Senior,198506
Serviços Financeiros,Entry,58830
Serviços Financeiros,Mid,102708
Serviços Financeiros,Senior,186883
Serviços Financeiros,Entry,66378
Serviços Financeiros,Mid,98294
Serviços Financeiros,Senior,169757
Serviços Financeiros,Entry,51819
Serviços Financeiros,Mid,90553
